"id_serie","fecha","mes","anio","sector","valor"
4,2022-02-01,"febrero","2022","Autonomos",387
4,2022-03-01,"marzo","2022","Autonomos",389
4,2022-04-01,"abril","2022","Autonomos",390
4,2022-05-01,"mayo","2022","Autonomos",393
4,2022-06-01,"junio","2022","Autonomos",394
4,2022-07-01,"julio","2022","Autonomos",394
4,2022-08-01,"agosto","2022","Autonomos",391
4,2022-09-01,"septiembre","2022","Autonomos",391
4,2022-10-01,"octubre","2022","Autonomos",393
4,2022-11-01,"noviembre","2022","Autonomos",394
4,2022-12-01,"diciembre","2022","Autonomos",397
4,2023-01-01,"enero","2023","Autonomos",399
4,2023-02-01,"febrero","2023","Autonomos",400
4,2023-03-01,"marzo","2023","Autonomos",400
4,2023-04-01,"abril","2023","Autonomos",401
4,2012-01-01,"enero","2012","Casas_particulares",389
4,2012-02-01,"febrero","2012","Casas_particulares",390
4,2012-03-01,"marzo","2012","Casas_particulares",390
4,2012-04-01,"abril","2012","Casas_particulares",392
4,2012-05-01,"mayo","2012","Casas_particulares",393
4,2012-06-01,"junio","2012","Casas_particulares",395
4,2012-07-01,"julio","2012","Casas_particulares",395
4,2012-08-01,"agosto","2012","Casas_particulares",397
4,2012-09-01,"septiembre","2012","Casas_particulares",398
4,2012-10-01,"octubre","2012","Casas_particulares",400
4,2012-11-01,"noviembre","2012","Casas_particulares",401
4,2012-12-01,"diciembre","2012","Casas_particulares",403
4,2013-01-01,"enero","2013","Casas_particulares",408
4,2013-02-01,"febrero","2013","Casas_particulares",410
4,2013-03-01,"marzo","2013","Casas_particulares",409
4,2013-04-01,"abril","2013","Casas_particulares",410
4,2013-05-01,"mayo","2013","Casas_particulares",418
4,2013-06-01,"junio","2013","Casas_particulares",434
4,2013-07-01,"julio","2013","Casas_particulares",440
4,2013-08-01,"agosto","2013","Casas_particulares",440
4,2013-09-01,"septiembre","2013","Casas_particulares",443
4,2013-10-01,"octubre","2013","Casas_particulares",446
4,2013-11-01,"noviembre","2013","Casas_particulares",450
4,2013-12-01,"diciembre","2013","Casas_particulares",452
4,2014-01-01,"enero","2014","Casas_particulares",455
4,2014-02-01,"febrero","2014","Casas_particulares",457
4,2014-03-01,"marzo","2014","Casas_particulares",455
4,2014-04-01,"abril","2014","Casas_particulares",454
4,2014-05-01,"mayo","2014","Casas_particulares",457
4,2014-06-01,"junio","2014","Casas_particulares",460
4,2014-07-01,"julio","2014","Casas_particulares",460
4,2014-08-01,"agosto","2014","Casas_particulares",460
4,2014-09-01,"septiembre","2014","Casas_particulares",460
4,2014-10-01,"octubre","2014","Casas_particulares",461
4,2014-11-01,"noviembre","2014","Casas_particulares",460
4,2014-12-01,"diciembre","2014","Casas_particulares",449
4,2015-01-01,"enero","2015","Casas_particulares",440
4,2015-02-01,"febrero","2015","Casas_particulares",441
4,2015-03-01,"marzo","2015","Casas_particulares",442
4,2015-04-01,"abril","2015","Casas_particulares",442
4,2015-05-01,"mayo","2015","Casas_particulares",442
4,2015-06-01,"junio","2015","Casas_particulares",442
4,2015-07-01,"julio","2015","Casas_particulares",442
4,2015-08-01,"agosto","2015","Casas_particulares",443
4,2015-09-01,"septiembre","2015","Casas_particulares",443
4,2015-10-01,"octubre","2015","Casas_particulares",444
4,2015-11-01,"noviembre","2015","Casas_particulares",445
4,2015-12-01,"diciembre","2015","Casas_particulares",446
4,2016-01-01,"enero","2016","Casas_particulares",445
4,2016-02-01,"febrero","2016","Casas_particulares",444
4,2016-03-01,"marzo","2016","Casas_particulares",448
4,2016-04-01,"abril","2016","Casas_particulares",451
4,2016-05-01,"mayo","2016","Casas_particulares",453
4,2016-06-01,"junio","2016","Casas_particulares",454
4,2016-07-01,"julio","2016","Casas_particulares",454
4,2016-08-01,"agosto","2016","Casas_particulares",455
4,2016-09-01,"septiembre","2016","Casas_particulares",455
4,2016-10-01,"octubre","2016","Casas_particulares",456
4,2016-11-01,"noviembre","2016","Casas_particulares",458
4,2016-12-01,"diciembre","2016","Casas_particulares",459
4,2017-01-01,"enero","2017","Casas_particulares",460
4,2017-02-01,"febrero","2017","Casas_particulares",461
4,2017-03-01,"marzo","2017","Casas_particulares",462
4,2017-04-01,"abril","2017","Casas_particulares",463
4,2017-05-01,"mayo","2017","Casas_particulares",466
4,2017-06-01,"junio","2017","Casas_particulares",466
4,2017-07-01,"julio","2017","Casas_particulares",467
4,2017-08-01,"agosto","2017","Casas_particulares",468
4,2017-09-01,"septiembre","2017","Casas_particulares",470
4,2017-10-01,"octubre","2017","Casas_particulares",472
4,2017-11-01,"noviembre","2017","Casas_particulares",474
4,2017-12-01,"diciembre","2017","Casas_particulares",475
4,2018-01-01,"enero","2018","Casas_particulares",477
4,2018-02-01,"febrero","2018","Casas_particulares",479
4,2018-03-01,"marzo","2018","Casas_particulares",481
4,2018-04-01,"abril","2018","Casas_particulares",481
4,2018-05-01,"mayo","2018","Casas_particulares",481
4,2018-06-01,"junio","2018","Casas_particulares",484
4,2018-07-01,"julio","2018","Casas_particulares",486
4,2018-08-01,"agosto","2018","Casas_particulares",489
4,2018-09-01,"septiembre","2018","Casas_particulares",491
4,2018-10-01,"octubre","2018","Casas_particulares",490
4,2018-11-01,"noviembre","2018","Casas_particulares",490
4,2018-12-01,"diciembre","2018","Casas_particulares",491
4,2019-01-01,"enero","2019","Casas_particulares",492
4,2019-02-01,"febrero","2019","Casas_particulares",493
4,2019-03-01,"marzo","2019","Casas_particulares",494
4,2019-04-01,"abril","2019","Casas_particulares",496
4,2019-05-01,"mayo","2019","Casas_particulares",497
4,2019-06-01,"junio","2019","Casas_particulares",498
4,2019-07-01,"julio","2019","Casas_particulares",498
4,2019-08-01,"agosto","2019","Casas_particulares",498
4,2019-09-01,"septiembre","2019","Casas_particulares",499
4,2019-10-01,"octubre","2019","Casas_particulares",500
4,2019-11-01,"noviembre","2019","Casas_particulares",501
4,2019-12-01,"diciembre","2019","Casas_particulares",500
4,2020-01-01,"enero","2020","Casas_particulares",500
4,2020-02-01,"febrero","2020","Casas_particulares",499
4,2020-03-01,"marzo","2020","Casas_particulares",499
4,2020-04-01,"abril","2020","Casas_particulares",491
4,2020-05-01,"mayo","2020","Casas_particulares",482
4,2020-06-01,"junio","2020","Casas_particulares",483
4,2020-07-01,"julio","2020","Casas_particulares",482
4,2020-08-01,"agosto","2020","Casas_particulares",480
4,2020-09-01,"septiembre","2020","Casas_particulares",479
4,2020-10-01,"octubre","2020","Casas_particulares",477
4,2020-11-01,"noviembre","2020","Casas_particulares",477
4,2020-12-01,"diciembre","2020","Casas_particulares",475
4,2021-01-01,"enero","2021","Casas_particulares",474
4,2021-02-01,"febrero","2021","Casas_particulares",474
4,2021-03-01,"marzo","2021","Casas_particulares",474
4,2021-04-01,"abril","2021","Casas_particulares",475
4,2021-05-01,"mayo","2021","Casas_particulares",476
4,2021-06-01,"junio","2021","Casas_particulares",475
4,2021-07-01,"julio","2021","Casas_particulares",474
4,2021-08-01,"agosto","2021","Casas_particulares",473
4,2021-09-01,"septiembre","2021","Casas_particulares",472
4,2021-10-01,"octubre","2021","Casas_particulares",473
4,2021-11-01,"noviembre","2021","Casas_particulares",473
4,2021-12-01,"diciembre","2021","Casas_particulares",475
4,2022-01-01,"enero","2022","Casas_particulares",474
4,2022-02-01,"febrero","2022","Casas_particulares",473
4,2022-03-01,"marzo","2022","Casas_particulares",473
4,2022-04-01,"abril","2022","Casas_particulares",473
4,2022-05-01,"mayo","2022","Casas_particulares",473
4,2022-06-01,"junio","2022","Casas_particulares",473
4,2022-07-01,"julio","2022","Casas_particulares",472
4,2022-08-01,"agosto","2022","Casas_particulares",473
4,2022-09-01,"septiembre","2022","Casas_particulares",472
4,2022-10-01,"octubre","2022","Casas_particulares",471
4,2022-11-01,"noviembre","2022","Casas_particulares",470
4,2022-12-01,"diciembre","2022","Casas_particulares",469
4,2023-01-01,"enero","2023","Casas_particulares",468
4,2023-02-01,"febrero","2023","Casas_particulares",467
4,2023-03-01,"marzo","2023","Casas_particulares",466
4,2023-04-01,"abril","2023","Casas_particulares",467
4,2012-01-01,"enero","2012","Monotributistas",1315
4,2012-02-01,"febrero","2012","Monotributistas",1315
4,2012-03-01,"marzo","2012","Monotributistas",1315
4,2012-04-01,"abril","2012","Monotributistas",1318
4,2012-05-01,"mayo","2012","Monotributistas",1322
4,2012-06-01,"junio","2012","Monotributistas",1333
4,2012-07-01,"julio","2012","Monotributistas",1342
4,2012-08-01,"agosto","2012","Monotributistas",1347
4,2012-09-01,"septiembre","2012","Monotributistas",1352
4,2012-10-01,"octubre","2012","Monotributistas",1360
4,2012-11-01,"noviembre","2012","Monotributistas",1365
4,2012-12-01,"diciembre","2012","Monotributistas",1365
4,2013-01-01,"enero","2013","Monotributistas",1370
4,2013-02-01,"febrero","2013","Monotributistas",1370
4,2013-03-01,"marzo","2013","Monotributistas",1377
4,2013-04-01,"abril","2013","Monotributistas",1384
4,2013-05-01,"mayo","2013","Monotributistas",1394
4,2013-06-01,"junio","2013","Monotributistas",1402
4,2013-07-01,"julio","2013","Monotributistas",1412
4,2013-08-01,"agosto","2013","Monotributistas",1424
4,2013-09-01,"septiembre","2013","Monotributistas",1438
4,2013-10-01,"octubre","2013","Monotributistas",1455
4,2013-11-01,"noviembre","2013","Monotributistas",1461
4,2013-12-01,"diciembre","2013","Monotributistas",1461
4,2014-01-01,"enero","2014","Monotributistas",1463
4,2014-02-01,"febrero","2014","Monotributistas",1464
4,2014-03-01,"marzo","2014","Monotributistas",1463
4,2014-04-01,"abril","2014","Monotributistas",1467
4,2014-05-01,"mayo","2014","Monotributistas",1473
4,2014-06-01,"junio","2014","Monotributistas",1480
4,2014-07-01,"julio","2014","Monotributistas",1480
4,2014-08-01,"agosto","2014","Monotributistas",1481
4,2014-09-01,"septiembre","2014","Monotributistas",1485
4,2014-10-01,"octubre","2014","Monotributistas",1485
4,2014-11-01,"noviembre","2014","Monotributistas",1474
4,2014-12-01,"diciembre","2014","Monotributistas",1453
4,2015-01-01,"enero","2015","Monotributistas",1440
4,2015-02-01,"febrero","2015","Monotributistas",1430
4,2015-03-01,"marzo","2015","Monotributistas",1433
4,2015-04-01,"abril","2015","Monotributistas",1433
4,2015-05-01,"mayo","2015","Monotributistas",1439
4,2015-06-01,"junio","2015","Monotributistas",1452
4,2015-07-01,"julio","2015","Monotributistas",1454
4,2015-08-01,"agosto","2015","Monotributistas",1455
4,2015-09-01,"septiembre","2015","Monotributistas",1458
4,2015-10-01,"octubre","2015","Monotributistas",1455
4,2015-11-01,"noviembre","2015","Monotributistas",1453
4,2015-12-01,"diciembre","2015","Monotributistas",1446
4,2016-01-01,"enero","2016","Monotributistas",1444
4,2016-02-01,"febrero","2016","Monotributistas",1440
4,2016-03-01,"marzo","2016","Monotributistas",1442
4,2016-04-01,"abril","2016","Monotributistas",1448
4,2016-05-01,"mayo","2016","Monotributistas",1456
4,2016-06-01,"junio","2016","Monotributistas",1472
4,2016-07-01,"julio","2016","Monotributistas",1475
4,2016-08-01,"agosto","2016","Monotributistas",1478
4,2016-09-01,"septiembre","2016","Monotributistas",1485
4,2016-10-01,"octubre","2016","Monotributistas",1490
4,2016-11-01,"noviembre","2016","Monotributistas",1491
4,2016-12-01,"diciembre","2016","Monotributistas",1491
4,2017-01-01,"enero","2017","Monotributistas",1508
4,2017-02-01,"febrero","2017","Monotributistas",1523
4,2017-03-01,"marzo","2017","Monotributistas",1519
4,2017-04-01,"abril","2017","Monotributistas",1520
4,2017-05-01,"mayo","2017","Monotributistas",1533
4,2017-06-01,"junio","2017","Monotributistas",1540
4,2017-07-01,"julio","2017","Monotributistas",1551
4,2017-08-01,"agosto","2017","Monotributistas",1571
4,2017-09-01,"septiembre","2017","Monotributistas",1582
4,2017-10-01,"octubre","2017","Monotributistas",1599
4,2017-11-01,"noviembre","2017","Monotributistas",1599
4,2017-12-01,"diciembre","2017","Monotributistas",1594
4,2018-01-01,"enero","2018","Monotributistas",1596
4,2018-02-01,"febrero","2018","Monotributistas",1595
4,2018-03-01,"marzo","2018","Monotributistas",1594
4,2018-04-01,"abril","2018","Monotributistas",1596
4,2018-05-01,"mayo","2018","Monotributistas",1601
4,2018-06-01,"junio","2018","Monotributistas",1607
4,2018-07-01,"julio","2018","Monotributistas",1606
4,2018-08-01,"agosto","2018","Monotributistas",1610
4,2018-09-01,"septiembre","2018","Monotributistas",1616
4,2018-10-01,"octubre","2018","Monotributistas",1578
4,2018-11-01,"noviembre","2018","Monotributistas",1573
4,2018-12-01,"diciembre","2018","Monotributistas",1567
4,2019-01-01,"enero","2019","Monotributistas",1582
4,2019-02-01,"febrero","2019","Monotributistas",1596
4,2019-03-01,"marzo","2019","Monotributistas",1577
4,2019-04-01,"abril","2019","Monotributistas",1578
4,2019-05-01,"mayo","2019","Monotributistas",1585
4,2019-06-01,"junio","2019","Monotributistas",1582
4,2019-07-01,"julio","2019","Monotributistas",1596
4,2019-08-01,"agosto","2019","Monotributistas",1606
4,2019-09-01,"septiembre","2019","Monotributistas",1622
4,2019-10-01,"octubre","2019","Monotributistas",1629
4,2019-11-01,"noviembre","2019","Monotributistas",1621
4,2019-12-01,"diciembre","2019","Monotributistas",1625
4,2020-01-01,"enero","2020","Monotributistas",1630
4,2020-02-01,"febrero","2020","Monotributistas",1628
4,2020-03-01,"marzo","2020","Monotributistas",1606
4,2020-04-01,"abril","2020","Monotributistas",1586
4,2020-05-01,"mayo","2020","Monotributistas",1552
4,2020-06-01,"junio","2020","Monotributistas",1570
4,2020-07-01,"julio","2020","Monotributistas",1594
4,2020-08-01,"agosto","2020","Monotributistas",1625
4,2020-09-01,"septiembre","2020","Monotributistas",1646
4,2020-10-01,"octubre","2020","Monotributistas",1665
4,2020-11-01,"noviembre","2020","Monotributistas",1652
4,2020-12-01,"diciembre","2020","Monotributistas",1646
4,2021-01-01,"enero","2021","Monotributistas",1649
4,2021-02-01,"febrero","2021","Monotributistas",1656
4,2021-03-01,"marzo","2021","Monotributistas",1664
4,2021-04-01,"abril","2021","Monotributistas",1687
4,2021-05-01,"mayo","2021","Monotributistas",1693
4,2021-06-01,"junio","2021","Monotributistas",1709
4,2021-07-01,"julio","2021","Monotributistas",1732
4,2021-08-01,"agosto","2021","Monotributistas",1737
4,2021-09-01,"septiembre","2021","Monotributistas",1768
4,2021-10-01,"octubre","2021","Monotributistas",1785
4,2021-11-01,"noviembre","2021","Monotributistas",1800
4,2021-12-01,"diciembre","2021","Monotributistas",1770
4,2022-01-01,"enero","2022","Monotributistas",1777
4,2022-02-01,"febrero","2022","Monotributistas",1800
4,2022-03-01,"marzo","2022","Monotributistas",1819
4,2022-04-01,"abril","2022","Monotributistas",1844
4,2022-05-01,"mayo","2022","Monotributistas",1874
4,2022-06-01,"junio","2022","Monotributistas",1824
4,2022-07-01,"julio","2022","Monotributistas",1860
4,2022-08-01,"agosto","2022","Monotributistas",1895
4,2022-09-01,"septiembre","2022","Monotributistas",1873
4,2022-10-01,"octubre","2022","Monotributistas",1900
4,2022-11-01,"noviembre","2022","Monotributistas",1934
4,2022-12-01,"diciembre","2022","Monotributistas",1884
4,2023-01-01,"enero","2023","Monotributistas",1895
4,2023-02-01,"febrero","2023","Monotributistas",1904
4,2023-03-01,"marzo","2023","Monotributistas",1895
4,2023-04-01,"abril","2023","Monotributistas",1900
4,2012-01-01,"enero","2012","Monotributistas_sociales",168
4,2012-02-01,"febrero","2012","Monotributistas_sociales",169
4,2012-03-01,"marzo","2012","Monotributistas_sociales",170
4,2012-04-01,"abril","2012","Monotributistas_sociales",173
4,2012-05-01,"mayo","2012","Monotributistas_sociales",173
4,2012-06-01,"junio","2012","Monotributistas_sociales",175
4,2012-07-01,"julio","2012","Monotributistas_sociales",178
4,2012-08-01,"agosto","2012","Monotributistas_sociales",180
4,2012-09-01,"septiembre","2012","Monotributistas_sociales",182
4,2012-10-01,"octubre","2012","Monotributistas_sociales",183
4,2012-11-01,"noviembre","2012","Monotributistas_sociales",185
4,2012-12-01,"diciembre","2012","Monotributistas_sociales",187
4,2013-01-01,"enero","2013","Monotributistas_sociales",187
4,2013-02-01,"febrero","2013","Monotributistas_sociales",189
4,2013-03-01,"marzo","2013","Monotributistas_sociales",190
4,2013-04-01,"abril","2013","Monotributistas_sociales",192
4,2013-05-01,"mayo","2013","Monotributistas_sociales",194
4,2013-06-01,"junio","2013","Monotributistas_sociales",196
4,2013-07-01,"julio","2013","Monotributistas_sociales",204
4,2013-08-01,"agosto","2013","Monotributistas_sociales",242
4,2013-09-01,"septiembre","2013","Monotributistas_sociales",274
4,2013-10-01,"octubre","2013","Monotributistas_sociales",285
4,2013-11-01,"noviembre","2013","Monotributistas_sociales",290
4,2013-12-01,"diciembre","2013","Monotributistas_sociales",293
4,2014-01-01,"enero","2014","Monotributistas_sociales",294
4,2014-02-01,"febrero","2014","Monotributistas_sociales",297
4,2014-03-01,"marzo","2014","Monotributistas_sociales",301
4,2014-04-01,"abril","2014","Monotributistas_sociales",304
4,2014-05-01,"mayo","2014","Monotributistas_sociales",307
4,2014-06-01,"junio","2014","Monotributistas_sociales",310
4,2014-07-01,"julio","2014","Monotributistas_sociales",314
4,2014-08-01,"agosto","2014","Monotributistas_sociales",316
4,2014-09-01,"septiembre","2014","Monotributistas_sociales",322
4,2014-10-01,"octubre","2014","Monotributistas_sociales",329
4,2014-11-01,"noviembre","2014","Monotributistas_sociales",334
4,2014-12-01,"diciembre","2014","Monotributistas_sociales",338
4,2015-01-01,"enero","2015","Monotributistas_sociales",342
4,2015-02-01,"febrero","2015","Monotributistas_sociales",347
4,2015-03-01,"marzo","2015","Monotributistas_sociales",348
4,2015-04-01,"abril","2015","Monotributistas_sociales",349
4,2015-05-01,"mayo","2015","Monotributistas_sociales",351
4,2015-06-01,"junio","2015","Monotributistas_sociales",354
4,2015-07-01,"julio","2015","Monotributistas_sociales",355
4,2015-08-01,"agosto","2015","Monotributistas_sociales",355
4,2015-09-01,"septiembre","2015","Monotributistas_sociales",356
4,2015-10-01,"octubre","2015","Monotributistas_sociales",355
4,2015-11-01,"noviembre","2015","Monotributistas_sociales",355
4,2015-12-01,"diciembre","2015","Monotributistas_sociales",353
4,2016-01-01,"enero","2016","Monotributistas_sociales",355
4,2016-02-01,"febrero","2016","Monotributistas_sociales",356
4,2016-03-01,"marzo","2016","Monotributistas_sociales",357
4,2016-04-01,"abril","2016","Monotributistas_sociales",358
4,2016-05-01,"mayo","2016","Monotributistas_sociales",358
4,2016-06-01,"junio","2016","Monotributistas_sociales",359
4,2016-07-01,"julio","2016","Monotributistas_sociales",361
4,2016-08-01,"agosto","2016","Monotributistas_sociales",363
4,2016-09-01,"septiembre","2016","Monotributistas_sociales",368
4,2016-10-01,"octubre","2016","Monotributistas_sociales",376
4,2016-11-01,"noviembre","2016","Monotributistas_sociales",382
4,2016-12-01,"diciembre","2016","Monotributistas_sociales",382
4,2017-01-01,"enero","2017","Monotributistas_sociales",381
4,2017-02-01,"febrero","2017","Monotributistas_sociales",380
4,2017-03-01,"marzo","2017","Monotributistas_sociales",388
4,2017-04-01,"abril","2017","Monotributistas_sociales",388
4,2017-05-01,"mayo","2017","Monotributistas_sociales",388
4,2017-06-01,"junio","2017","Monotributistas_sociales",394
4,2017-07-01,"julio","2017","Monotributistas_sociales",400
4,2017-08-01,"agosto","2017","Monotributistas_sociales",400
4,2017-09-01,"septiembre","2017","Monotributistas_sociales",410
4,2017-10-01,"octubre","2017","Monotributistas_sociales",409
4,2017-11-01,"noviembre","2017","Monotributistas_sociales",413
4,2017-12-01,"diciembre","2017","Monotributistas_sociales",419
4,2018-01-01,"enero","2018","Monotributistas_sociales",419
4,2018-02-01,"febrero","2018","Monotributistas_sociales",423
4,2018-03-01,"marzo","2018","Monotributistas_sociales",423
4,2018-04-01,"abril","2018","Monotributistas_sociales",417
4,2018-05-01,"mayo","2018","Monotributistas_sociales",414
4,2018-06-01,"junio","2018","Monotributistas_sociales",405
4,2018-07-01,"julio","2018","Monotributistas_sociales",344
4,2018-08-01,"agosto","2018","Monotributistas_sociales",347
4,2018-09-01,"septiembre","2018","Monotributistas_sociales",346
4,2018-10-01,"octubre","2018","Monotributistas_sociales",349
4,2018-11-01,"noviembre","2018","Monotributistas_sociales",354
4,2018-12-01,"diciembre","2018","Monotributistas_sociales",361
4,2019-01-01,"enero","2019","Monotributistas_sociales",352
4,2019-02-01,"febrero","2019","Monotributistas_sociales",345
4,2019-03-01,"marzo","2019","Monotributistas_sociales",358
4,2019-04-01,"abril","2019","Monotributistas_sociales",358
4,2019-05-01,"mayo","2019","Monotributistas_sociales",355
4,2019-06-01,"junio","2019","Monotributistas_sociales",357
4,2019-07-01,"julio","2019","Monotributistas_sociales",351
4,2019-08-01,"agosto","2019","Monotributistas_sociales",365
4,2019-09-01,"septiembre","2019","Monotributistas_sociales",359
4,2019-10-01,"octubre","2019","Monotributistas_sociales",355
4,2019-11-01,"noviembre","2019","Monotributistas_sociales",365
4,2019-12-01,"diciembre","2019","Monotributistas_sociales",366
4,2020-01-01,"enero","2020","Monotributistas_sociales",366
4,2020-02-01,"febrero","2020","Monotributistas_sociales",365
4,2020-03-01,"marzo","2020","Monotributistas_sociales",362
4,2020-04-01,"abril","2020","Monotributistas_sociales",355
4,2020-05-01,"mayo","2020","Monotributistas_sociales",353
4,2020-06-01,"junio","2020","Monotributistas_sociales",350
4,2020-07-01,"julio","2020","Monotributistas_sociales",355
4,2020-08-01,"agosto","2020","Monotributistas_sociales",352
4,2020-09-01,"septiembre","2020","Monotributistas_sociales",352
4,2020-10-01,"octubre","2020","Monotributistas_sociales",353
4,2020-11-01,"noviembre","2020","Monotributistas_sociales",354
4,2020-12-01,"diciembre","2020","Monotributistas_sociales",353
