"id_serie","fecha","mes","anio","sector","valor"
3,2012-07-01,"julio","2012","Privado",6026.9
3,2012-08-01,"agosto","2012","Privado",6029.6
3,2012-09-01,"septiembre","2012","Privado",6022.8
3,2012-10-01,"octubre","2012","Privado",6063.5
3,2012-11-01,"noviembre","2012","Privado",6087.1
3,2012-12-01,"diciembre","2012","Privado",6112.7
3,2013-01-01,"enero","2013","Privado",6129.5
3,2013-02-01,"febrero","2013","Privado",6136.7
3,2013-03-01,"marzo","2013","Privado",6139.6
3,2013-04-01,"abril","2013","Privado",6121.6
3,2013-05-01,"mayo","2013","Privado",6085.4
3,2013-06-01,"junio","2013","Privado",6065.4
3,2013-07-01,"julio","2013","Privado",6078
3,2013-08-01,"agosto","2013","Privado",6093
3,2013-09-01,"septiembre","2013","Privado",6085.8
3,2013-10-01,"octubre","2013","Privado",6116.6
3,2013-11-01,"noviembre","2013","Privado",6141.6
3,2013-12-01,"diciembre","2013","Privado",6147.9
3,2014-01-01,"enero","2014","Privado",6153.7
3,2014-02-01,"febrero","2014","Privado",6148
3,2014-03-01,"marzo","2014","Privado",6127.1
3,2014-04-01,"abril","2014","Privado",6096.4
3,2014-05-01,"mayo","2014","Privado",6076.8
3,2014-06-01,"junio","2014","Privado",6075.2
3,2014-07-01,"julio","2014","Privado",6080.5
3,2014-08-01,"agosto","2014","Privado",6076.9
3,2014-09-01,"septiembre","2014","Privado",6097
3,2014-10-01,"octubre","2014","Privado",6128.9
3,2014-11-01,"noviembre","2014","Privado",6145.2
3,2014-12-01,"diciembre","2014","Privado",6169
3,2015-01-01,"enero","2015","Privado",6197.2
3,2015-02-01,"febrero","2015","Privado",6215.6
3,2015-03-01,"marzo","2015","Privado",6228.8
3,2015-04-01,"abril","2015","Privado",6224.3
3,2015-05-01,"mayo","2015","Privado",6197.7
3,2015-06-01,"junio","2015","Privado",6216
3,2015-07-01,"julio","2015","Privado",6223.4
3,2015-08-01,"agosto","2015","Privado",6234.4
3,2015-09-01,"septiembre","2015","Privado",6237.6
3,2015-10-01,"octubre","2015","Privado",6262.8
3,2015-11-01,"noviembre","2015","Privado",6266.8
3,2015-12-01,"diciembre","2015","Privado",6246.5
3,2016-01-01,"enero","2016","Privado",6237.2
3,2016-02-01,"febrero","2016","Privado",6247.5
3,2016-03-01,"marzo","2016","Privado",6241.3
3,2016-04-01,"abril","2016","Privado",6188.5
3,2016-05-01,"mayo","2016","Privado",6152.6
3,2016-06-01,"junio","2016","Privado",6136.5
3,2016-07-01,"julio","2016","Privado",6135.3
3,2016-08-01,"agosto","2016","Privado",6146.3
3,2016-09-01,"septiembre","2016","Privado",6151.2
3,2016-10-01,"octubre","2016","Privado",6175.4
3,2016-11-01,"noviembre","2016","Privado",6200.1
3,2016-12-01,"diciembre","2016","Privado",6206.5
3,2017-01-01,"enero","2017","Privado",6224.4
3,2017-02-01,"febrero","2017","Privado",6226.6
3,2017-03-01,"marzo","2017","Privado",6248.4
3,2017-04-01,"abril","2017","Privado",6190.3
3,2017-05-01,"mayo","2017","Privado",6188.8
3,2017-06-01,"junio","2017","Privado",6193.2
3,2017-07-01,"julio","2017","Privado",6202
3,2017-08-01,"agosto","2017","Privado",6212
3,2017-09-01,"septiembre","2017","Privado",6221.5
3,2017-10-01,"octubre","2017","Privado",6255.3
3,2017-11-01,"noviembre","2017","Privado",6282.2
3,2017-12-01,"diciembre","2017","Privado",6296.9
3,2018-01-01,"enero","2018","Privado",6309.3
3,2018-02-01,"febrero","2018","Privado",6308.1
3,2018-03-01,"marzo","2018","Privado",6322.6
3,2018-04-01,"abril","2018","Privado",6279.7
3,2018-05-01,"mayo","2018","Privado",6251.1
3,2018-06-01,"junio","2018","Privado",6216.7
3,2018-07-01,"julio","2018","Privado",6215.1
3,2018-08-01,"agosto","2018","Privado",6212.9
3,2018-09-01,"septiembre","2018","Privado",6181.2
3,2018-10-01,"octubre","2018","Privado",6194.6
3,2018-11-01,"noviembre","2018","Privado",6182.8
3,2018-12-01,"diciembre","2018","Privado",6167.4
3,2019-01-01,"enero","2019","Privado",6179.2
3,2019-02-01,"febrero","2019","Privado",6187.6
3,2019-03-01,"marzo","2019","Privado",6177.3
3,2019-04-01,"abril","2019","Privado",6126.5
3,2019-05-01,"mayo","2019","Privado",6097
3,2019-06-01,"junio","2019","Privado",6070.3
3,2019-07-01,"julio","2019","Privado",6079.7
3,2019-08-01,"agosto","2019","Privado",6071.2
3,2019-09-01,"septiembre","2019","Privado",6041.9
3,2019-10-01,"octubre","2019","Privado",6039.4
3,2019-11-01,"noviembre","2019","Privado",6033.1
3,2019-12-01,"diciembre","2019","Privado",6020.7
3,2020-01-01,"enero","2020","Privado",6021.9
3,2020-02-01,"febrero","2020","Privado",6028.4
3,2020-03-01,"marzo","2020","Privado",5994.4
3,2020-04-01,"abril","2020","Privado",5836.9
3,2020-05-01,"mayo","2020","Privado",5787.4
3,2020-06-01,"junio","2020","Privado",5776.6
3,2020-07-01,"julio","2020","Privado",5768.5
3,2020-08-01,"agosto","2020","Privado",5770
3,2020-09-01,"septiembre","2020","Privado",5780.9
3,2020-10-01,"octubre","2020","Privado",5795.1
3,2020-11-01,"noviembre","2020","Privado",5816.8
3,2020-12-01,"diciembre","2020","Privado",5826
3,2021-01-01,"enero","2021","Privado",5850.6
3,2021-02-01,"febrero","2021","Privado",5872
3,2021-03-01,"marzo","2021","Privado",5907.4
3,2021-04-01,"abril","2021","Privado",5895.1
3,2021-05-01,"mayo","2021","Privado",5870
3,2021-06-01,"junio","2021","Privado",5869.2
3,2021-07-01,"julio","2021","Privado",5876
3,2021-08-01,"agosto","2021","Privado",5895.3
3,2021-09-01,"septiembre","2021","Privado",5916.1
3,2021-10-01,"octubre","2021","Privado",5940.3
3,2021-11-01,"noviembre","2021","Privado",5988.5
3,2021-12-01,"diciembre","2021","Privado",6027.7
3,2022-01-01,"enero","2022","Privado",6069.3
3,2022-02-01,"febrero","2022","Privado",6095.1
3,2022-03-01,"marzo","2022","Privado",6129.7
3,2022-04-01,"abril","2022","Privado",6110.2
3,2022-05-01,"mayo","2022","Privado",6118
3,2022-06-01,"junio","2022","Privado",6134
3,2022-07-01,"julio","2022","Privado",6169.3
3,2022-08-01,"agosto","2022","Privado",6186.8
3,2022-09-01,"septiembre","2022","Privado",6210.9
3,2022-10-01,"octubre","2022","Privado",6236.9
3,2022-11-01,"noviembre","2022","Privado",6277.9
3,2022-12-01,"diciembre","2022","Privado",6295.4
3,2023-01-01,"enero","2023","Privado",6331.5
3,2023-02-01,"febrero","2023","Privado",6345.2
3,2023-03-01,"marzo","2023","Privado",6377.5
3,2023-04-01,"abril","2023","Privado",6342.2
3,2012-01-01,"enero","2012","Publico",2543.7
3,2012-02-01,"febrero","2012","Publico",2598.2
3,2012-03-01,"marzo","2012","Publico",2602.1
3,2012-04-01,"abril","2012","Publico",2605.4
3,2012-05-01,"mayo","2012","Publico",2591.3
3,2012-06-01,"junio","2012","Publico",2648.5
3,2012-07-01,"julio","2012","Publico",2626.4
3,2012-08-01,"agosto","2012","Publico",2634.4
3,2012-09-01,"septiembre","2012","Publico",2633.7
3,2012-10-01,"octubre","2012","Publico",2648.3
3,2012-11-01,"noviembre","2012","Publico",2672.6
3,2012-12-01,"diciembre","2012","Publico",2691.7
3,2013-01-01,"enero","2013","Publico",2707.4
3,2013-02-01,"febrero","2013","Publico",2705.8
3,2013-03-01,"marzo","2013","Publico",2701.2
3,2013-04-01,"abril","2013","Publico",2724.6
3,2013-05-01,"mayo","2013","Publico",2805
3,2013-06-01,"junio","2013","Publico",2815.2
3,2013-07-01,"julio","2013","Publico",2809.2
3,2013-08-01,"agosto","2013","Publico",2811
3,2013-09-01,"septiembre","2013","Publico",2821.5
3,2013-10-01,"octubre","2013","Publico",2846.2
3,2013-11-01,"noviembre","2013","Publico",2857
3,2013-12-01,"diciembre","2013","Publico",2888.4
3,2014-01-01,"enero","2014","Publico",2849
3,2014-02-01,"febrero","2014","Publico",2846.7
3,2014-03-01,"marzo","2014","Publico",2786.5
3,2014-04-01,"abril","2014","Publico",2852.6
3,2014-05-01,"mayo","2014","Publico",2878.6
3,2014-06-01,"junio","2014","Publico",2909.7
3,2014-07-01,"julio","2014","Publico",2901.1
3,2014-08-01,"agosto","2014","Publico",2905.9
3,2014-09-01,"septiembre","2014","Publico",2928.3
3,2014-10-01,"octubre","2014","Publico",2940.7
3,2014-11-01,"noviembre","2014","Publico",2963.7
3,2014-12-01,"diciembre","2014","Publico",2977.7
3,2015-01-01,"enero","2015","Publico",2948.4
3,2015-02-01,"febrero","2015","Publico",2946.1
3,2015-03-01,"marzo","2015","Publico",2943.7
3,2015-04-01,"abril","2015","Publico",2965.8
3,2015-05-01,"mayo","2015","Publico",2997.5
3,2015-06-01,"junio","2015","Publico",3032.8
3,2015-07-01,"julio","2015","Publico",3056.8
3,2015-08-01,"agosto","2015","Publico",3066.4
3,2015-09-01,"septiembre","2015","Publico",3073.6
3,2015-10-01,"octubre","2015","Publico",3096.7
3,2015-11-01,"noviembre","2015","Publico",3113.4
3,2015-12-01,"diciembre","2015","Publico",3124.7
3,2016-01-01,"enero","2016","Publico",3073.3
3,2016-02-01,"febrero","2016","Publico",3066.2
3,2016-03-01,"marzo","2016","Publico",3067.8
3,2016-04-01,"abril","2016","Publico",3079.6
3,2016-05-01,"mayo","2016","Publico",3096.8
3,2016-06-01,"junio","2016","Publico",3126.2
3,2016-07-01,"julio","2016","Publico",3114.4
3,2016-08-01,"agosto","2016","Publico",3116.9
3,2016-09-01,"septiembre","2016","Publico",3121.8
3,2016-10-01,"octubre","2016","Publico",3126.2
3,2016-11-01,"noviembre","2016","Publico",3136.9
3,2016-12-01,"diciembre","2016","Publico",3156.9
3,2017-01-01,"enero","2017","Publico",3114.4
3,2017-02-01,"febrero","2017","Publico",3098.9
3,2017-03-01,"marzo","2017","Publico",3091
3,2017-04-01,"abril","2017","Publico",3109
3,2017-05-01,"mayo","2017","Publico",3134.4
3,2017-06-01,"junio","2017","Publico",3157.9
3,2017-07-01,"julio","2017","Publico",3149.1
3,2017-08-01,"agosto","2017","Publico",3153.2
3,2017-09-01,"septiembre","2017","Publico",3165.7
3,2017-10-01,"octubre","2017","Publico",3169.5
3,2017-11-01,"noviembre","2017","Publico",3179
3,2017-12-01,"diciembre","2017","Publico",3201.2
3,2018-01-01,"enero","2018","Publico",3168.4
3,2018-02-01,"febrero","2018","Publico",3135.4
3,2018-03-01,"marzo","2018","Publico",3128.2
3,2018-04-01,"abril","2018","Publico",3143.6
3,2018-05-01,"mayo","2018","Publico",3154.1
3,2018-06-01,"junio","2018","Publico",3172
3,2018-07-01,"julio","2018","Publico",3159.1
3,2018-08-01,"agosto","2018","Publico",3170.3
3,2018-09-01,"septiembre","2018","Publico",3164.9
3,2018-10-01,"octubre","2018","Publico",3174.1
3,2018-11-01,"noviembre","2018","Publico",3176.6
3,2018-12-01,"diciembre","2018","Publico",3195.4
3,2019-01-01,"enero","2019","Publico",3155.8
3,2019-02-01,"febrero","2019","Publico",3145.2
3,2019-03-01,"marzo","2019","Publico",3136.2
3,2019-04-01,"abril","2019","Publico",3164.3
3,2019-05-01,"mayo","2019","Publico",3180.1
3,2019-06-01,"junio","2019","Publico",3200
3,2019-07-01,"julio","2019","Publico",3189.1
3,2019-08-01,"agosto","2019","Publico",3192.3
3,2019-09-01,"septiembre","2019","Publico",3208.6
3,2019-10-01,"octubre","2019","Publico",3218.9
3,2019-11-01,"noviembre","2019","Publico",3222.1
3,2019-12-01,"diciembre","2019","Publico",3249.1
3,2020-01-01,"enero","2020","Publico",3195.5
3,2020-02-01,"febrero","2020","Publico",3186
3,2020-03-01,"marzo","2020","Publico",3186.4
3,2020-04-01,"abril","2020","Publico",3190.6
3,2020-05-01,"mayo","2020","Publico",3195.2
3,2020-06-01,"junio","2020","Publico",3210.3
3,2020-07-01,"julio","2020","Publico",3199.2
3,2020-08-01,"agosto","2020","Publico",3207.5
3,2020-09-01,"septiembre","2020","Publico",3211.5
3,2020-10-01,"octubre","2020","Publico",3215
3,2020-11-01,"noviembre","2020","Publico",3237.8
3,2020-12-01,"diciembre","2020","Publico",3257.6
3,2021-01-01,"enero","2021","Publico",3211.2
3,2021-02-01,"febrero","2021","Publico",3215.9
3,2021-03-01,"marzo","2021","Publico",3229.3
3,2021-04-01,"abril","2021","Publico",3246.8
3,2021-05-01,"mayo","2021","Publico",3270.7
3,2021-06-01,"junio","2021","Publico",3293.6
3,2021-07-01,"julio","2021","Publico",3287.5
3,2021-08-01,"agosto","2021","Publico",3303.2
3,2021-09-01,"septiembre","2021","Publico",3314.1
3,2021-10-01,"octubre","2021","Publico",3329
3,2021-11-01,"noviembre","2021","Publico",3345.1
3,2021-12-01,"diciembre","2021","Publico",3372.9
3,2022-01-01,"enero","2022","Publico",3320.3
3,2022-02-01,"febrero","2022","Publico",3311.7
3,2022-03-01,"marzo","2022","Publico",3317.4
3,2022-04-01,"abril","2022","Publico",3333.9
3,2022-05-01,"mayo","2022","Publico",3353.5
3,2022-06-01,"junio","2022","Publico",3381.3
3,2022-07-01,"julio","2022","Publico",3375.8
3,2022-08-01,"agosto","2022","Publico",3372.1
3,2022-09-01,"septiembre","2022","Publico",3381.7
3,2022-10-01,"octubre","2022","Publico",3388.2
3,2022-11-01,"noviembre","2022","Publico",3406.1
3,2022-12-01,"diciembre","2022","Publico",3424
3,2023-01-01,"enero","2023","Publico",3381
3,2023-02-01,"febrero","2023","Publico",3386.6
3,2023-03-01,"marzo","2023","Publico",3389.9
3,2023-04-01,"abril","2023","Publico",3409.3
